client_id,nom,prenom,email,telephone,inscription,vip
1769,Dupont,Nicolas,nicolas.dupont@email.com,0619683353,2024-10-18,True
1770,Leroy,Emma,emma.leroy@email.com,0692919077,2024-06-30,False
1771,Durand,Alice,alice.durand@email.com,0627517196,2023-05-20,True
1772,Michel,Emma,emma.michel@email.com,0616171271,2023-07-21,False
1773,Durand,Jean,jean.durand@email.com,0630801861,2024-08-20,True
1774,Leroy,Emma,emma.leroy@email.com,0689480330,2022-09-20,True
1775,Simon,David,david.simon@email.com,0643826276,2022-05-25,True
1776,Bernard,Marc,marc.bernard@email.com,0617286249,2023-05-08,True
1777,Durand,Alice,alice.durand@email.com,0628112262,2023-10-29,False
1778,Lemoine,Emma,emma.lemoine@email.com,0690167891,2023-10-07,False
1779,Martin,Laura,laura.martin@email.com,0621292838,2023-04-21,True
1780,Morel,Jean,jean.morel@email.com,0630026917,2022-09-07,False
1781,Simon,Alice,alice.simon@email.com,0634528433,2024-02-02,True
1782,Bernard,Nicolas,nicolas.bernard@email.com,0641236646,2024-02-24,False
1783,Dupont,Sophie,sophie.dupont@email.com,0623897819,2023-10-26,True
1784,Durand,Laura,laura.durand@email.com,0664667328,2022-10-17,True
1785,Durand,David,david.durand@email.com,0626797488,2024-07-18,False
1786,Morel,Clara,clara.morel@email.com,0640478728,2024-01-15,True
1787,Morel,Clara,clara.morel@email.com,0690767917,2024-01-23,True
1788,Simon,Nicolas,nicolas.simon@email.com,0627314247,2022-08-29,True
1789,Leroy,Laura,laura.leroy@email.com,0657249565,2023-11-07,False
1790,Bernard,Clara,clara.bernard@email.com,0693950549,2023-01-14,True
1791,Simon,Paul,paul.simon@email.com,0618465701,2024-10-05,True
1792,Michel,Sophie,sophie.michel@email.com,0639800005,2024-11-03,True
1793,Dupont,Alice,alice.dupont@email.com,0610874928,2023-08-17,True
1794,Dupont,Alice,alice.dupont@email.com,0662589608,2022-08-08,False
1795,Bernard,Emma,emma.bernard@email.com,0641679043,2024-10-06,True
1796,Lemoine,Marc,marc.lemoine@email.com,0621432611,2023-04-24,False
1797,Leroy,Nicolas,nicolas.leroy@email.com,0636648187,2022-10-23,False
1798,Leroy,Nicolas,nicolas.leroy@email.com,0677925846,2024-01-25,False
1799,Simon,Laura,laura.simon@email.com,0695963665,2023-12-21,False
1800,Morel,Nicolas,nicolas.morel@email.com,0671040489,2024-01-03,True
1801,Durand,Nicolas,nicolas.durand@email.com,0637218568,2023-12-23,True
1802,Leroy,Jean,jean.leroy@email.com,0680354005,2022-09-14,False
1803,Roux,Nicolas,nicolas.roux@email.com,0643435132,2023-06-25,True
1804,Roux,Sophie,sophie.roux@email.com,0689556748,2023-10-09,True
1805,Roux,Sophie,sophie.roux@email.com,0611431869,2023-12-12,False
1806,Bernard,Paul,paul.bernard@email.com,0672490529,2022-12-06,True
1807,Bernard,Laura,laura.bernard@email.com,0699806841,2024-12-19,False
1808,Leroy,Marc,marc.leroy@email.com,0638905657,2024-06-24,True
1809,Durand,Marc,marc.durand@email.com,0615922100,2024-02-12,False
1810,Roux,David,david.roux@email.com,0653651434,2023-06-30,True
1811,Leroy,Jean,jean.leroy@email.com,0696908940,2024-09-08,True
1812,Martin,Sophie,sophie.martin@email.com,0610725078,2024-04-27,True
1813,Morel,David,david.morel@email.com,0676840205,2024-07-08,False
1814,Leroy,Laura,laura.leroy@email.com,0618485710,2023-11-22,True
1815,Lemoine,Emma,emma.lemoine@email.com,0641320446,2024-08-11,False
1816,Durand,David,david.durand@email.com,0655751483,2022-08-15,False
1817,Durand,Laura,laura.durand@email.com,0613612310,2024-05-20,True
1818,Michel,Laura,laura.michel@email.com,0639718642,2024-08-29,False
1819,Martin,Sophie,sophie.martin@email.com,0669698023,2024-06-25,True
1820,Michel,Alice,alice.michel@email.com,0667129383,2023-12-17,True
1821,Roux,Alice,alice.roux@email.com,0674130622,2024-02-03,False
1822,Morel,Clara,clara.morel@email.com,0661282269,2022-05-12,True
1823,Bernard,Jean,jean.bernard@email.com,0658116473,2024-01-20,False
1824,Martin,Jean,jean.martin@email.com,0697338153,2023-10-09,True
1825,Morel,Laura,laura.morel@email.com,0669218137,2024-10-16,True
1826,Lemoine,Clara,clara.lemoine@email.com,0627948764,2024-10-19,False
1827,Leroy,Nicolas,nicolas.leroy@email.com,0662256493,2024-08-03,True
1828,Simon,David,david.simon@email.com,0640728847,2023-04-20,True
1829,Dupont,Jean,jean.dupont@email.com,0630185539,2023-07-07,False
1830,Durand,Laura,laura.durand@email.com,0656412618,2024-11-06,False
1831,Martin,Clara,clara.martin@email.com,0619502914,2023-02-23,True
1832,Leroy,Paul,paul.leroy@email.com,0681651555,2022-12-30,False
1833,Morel,Sophie,sophie.morel@email.com,0664386117,2023-08-08,False
1834,Bernard,Sophie,sophie.bernard@email.com,0673196533,2023-05-18,True
1835,Dupont,Laura,laura.dupont@email.com,0628664440,2023-06-15,False
1836,Leroy,Paul,paul.leroy@email.com,0662867712,2024-09-15,False
1837,Martin,Marc,marc.martin@email.com,0644292835,2022-08-20,False
1838,Dupont,Alice,alice.dupont@email.com,0650025808,2023-04-23,True
1839,Roux,Marc,marc.roux@email.com,0695791892,2024-02-14,True
1840,Michel,Emma,emma.michel@email.com,0639545065,2022-12-15,True
1841,Michel,Nicolas,nicolas.michel@email.com,0695312655,2023-05-25,True
1842,Dupont,Jean,jean.dupont@email.com,0632085932,2024-12-31,True
1843,Leroy,Alice,alice.leroy@email.com,0670807873,2023-06-18,False
1844,Morel,Alice,alice.morel@email.com,0645618001,2022-06-03,True
1845,Bernard,Alice,alice.bernard@email.com,0643938211,2023-09-15,True
1846,Lemoine,Emma,emma.lemoine@email.com,0692154730,2022-05-25,False
1847,Michel,Emma,emma.michel@email.com,0615434424,2024-09-10,False
1848,Roux,David,david.roux@email.com,0628676715,2024-11-23,False
1849,Simon,Jean,jean.simon@email.com,0631114830,2022-10-17,True
1850,Leroy,David,david.leroy@email.com,0650693648,2022-10-04,False
1851,Leroy,David,david.leroy@email.com,0656644804,2024-08-03,True
1852,Lemoine,Marc,marc.lemoine@email.com,0636648209,2022-09-28,False
1853,Roux,Nicolas,nicolas.roux@email.com,0662603490,2024-11-06,False
1854,Morel,Laura,laura.morel@email.com,0678831258,2024-07-31,False
1855,Bernard,Emma,emma.bernard@email.com,0665018821,2023-05-09,False
1856,Leroy,Paul,paul.leroy@email.com,0663938513,2023-04-07,False
1857,Michel,Laura,laura.michel@email.com,0613656843,2023-10-08,False
1858,Lemoine,Paul,paul.lemoine@email.com,0662399229,2024-06-04,False
1859,Michel,Alice,alice.michel@email.com,0677681218,2024-01-21,True
1860,Durand,Sophie,sophie.durand@email.com,0647711501,2024-03-18,False
1861,Durand,David,david.durand@email.com,0682073076,2023-09-09,False
1862,Bernard,Marc,marc.bernard@email.com,0656894494,2023-11-12,True
1863,Martin,Nicolas,nicolas.martin@email.com,0688218499,2024-07-10,True
1864,Martin,Jean,jean.martin@email.com,0659862908,2023-04-21,False
1865,Durand,David,david.durand@email.com,0697361587,2024-12-29,False
1866,Bernard,Emma,emma.bernard@email.com,0638769510,2023-06-30,False
1867,Dupont,Emma,emma.dupont@email.com,0676325759,2022-06-05,True
1868,Durand,David,david.durand@email.com,0683276376,2024-12-24,True
1869,Michel,Laura,laura.michel@email.com,0673038541,2022-09-11,True
1870,Leroy,Emma,emma.leroy@email.com,0638919685,2023-04-26,False
1871,Durand,Paul,paul.durand@email.com,0686514464,2023-07-09,False
1872,Dupont,David,david.dupont@email.com,0613668582,2022-12-10,True
1873,Dupont,Sophie,sophie.dupont@email.com,0616359577,2023-04-27,True
1874,Michel,Nicolas,nicolas.michel@email.com,0637417633,2024-08-28,True
1875,Morel,Emma,emma.morel@email.com,0670536369,2024-01-29,False
1876,Leroy,Laura,laura.leroy@email.com,0695104573,2024-09-03,False
1877,Dupont,Emma,emma.dupont@email.com,0648332171,2023-03-29,True
1878,Simon,Alice,alice.simon@email.com,0680073824,2024-03-28,False
1879,Dupont,Marc,marc.dupont@email.com,0611759750,2024-01-11,False
1880,Leroy,Paul,paul.leroy@email.com,0659111910,2024-04-18,False
1881,Morel,Laura,laura.morel@email.com,0622437097,2022-10-03,True
1882,Durand,Emma,emma.durand@email.com,0624611551,2022-07-19,False
1883,Michel,David,david.michel@email.com,0672040407,2023-04-28,True
1884,Leroy,Marc,marc.leroy@email.com,0694308935,2023-05-21,True
1885,Morel,Laura,laura.morel@email.com,0676840429,2023-03-29,True
1886,Bernard,Nicolas,nicolas.bernard@email.com,0615431987,2022-10-31,False
1887,Morel,Alice,alice.morel@email.com,0653079635,2024-04-21,False
1888,Morel,Nicolas,nicolas.morel@email.com,0620214126,2023-04-30,False
1889,Simon,Nicolas,nicolas.simon@email.com,0624323798,2023-09-22,False
1890,Morel,Jean,jean.morel@email.com,0625080377,2024-02-17,True
1891,Leroy,Laura,laura.leroy@email.com,0693582685,2023-03-04,False
1892,Martin,Nicolas,nicolas.martin@email.com,0638051437,2024-07-11,True
1893,Durand,Emma,emma.durand@email.com,0640069273,2022-09-09,False
1894,Michel,Sophie,sophie.michel@email.com,0611899425,2023-12-11,True
1895,Michel,Nicolas,nicolas.michel@email.com,0675418522,2022-10-08,False
1896,Roux,Emma,emma.roux@email.com,0666518036,2023-05-09,False
1897,Simon,Sophie,sophie.simon@email.com,0680099716,2023-05-30,True
1898,Simon,Sophie,sophie.simon@email.com,0694336243,2024-04-28,True
1899,Dupont,Clara,clara.dupont@email.com,0622314096,2024-02-27,False
1900,Durand,Nicolas,nicolas.durand@email.com,0657942796,2024-01-17,True
1901,Durand,Jean,jean.durand@email.com,0683167120,2022-09-14,True
1902,Dupont,Nicolas,nicolas.dupont@email.com,0610352984,2023-01-09,False
1903,Lemoine,Nicolas,nicolas.lemoine@email.com,0670747229,2023-04-30,True
1904,Leroy,Alice,alice.leroy@email.com,0665054692,2024-12-14,True
1905,Michel,Nicolas,nicolas.michel@email.com,0697467853,2023-09-14,False
1906,Dupont,Sophie,sophie.dupont@email.com,0614167041,2024-12-29,False
1907,Morel,Laura,laura.morel@email.com,0661087959,2024-02-25,False
1908,Bernard,Paul,paul.bernard@email.com,0612510827,2023-06-13,False
1909,Michel,Marc,marc.michel@email.com,0639085913,2024-10-05,True
1910,Dupont,Laura,laura.dupont@email.com,0631726269,2022-07-15,False
1911,Simon,Alice,alice.simon@email.com,0664374974,2023-12-19,True
1912,Martin,David,david.martin@email.com,0687007256,2022-12-10,True
1913,Roux,Nicolas,nicolas.roux@email.com,0666623546,2024-11-05,True
1914,Simon,David,david.simon@email.com,0616461477,2023-02-14,True
1915,Durand,Laura,laura.durand@email.com,0694400266,2024-04-15,True
1916,Michel,Emma,emma.michel@email.com,0619807492,2023-01-19,False
1917,Bernard,Jean,jean.bernard@email.com,0626016748,2024-02-13,False
1918,Morel,Paul,paul.morel@email.com,0640003775,2022-08-27,False
1919,Durand,Clara,clara.durand@email.com,0658007608,2023-11-03,False
1920,Durand,Laura,laura.durand@email.com,0616456778,2024-01-01,True
1921,Simon,Alice,alice.simon@email.com,0688280579,2023-04-20,True
1922,Durand,David,david.durand@email.com,0633453579,2022-11-19,False
1923,Lemoine,Laura,laura.lemoine@email.com,0647985159,2024-03-09,True
1924,Dupont,Marc,marc.dupont@email.com,0677159952,2023-03-18,True
1925,Morel,Jean,jean.morel@email.com,0645258459,2023-11-14,False
1926,Leroy,Marc,marc.leroy@email.com,0686330575,2024-09-27,False
1927,Leroy,Sophie,sophie.leroy@email.com,0676654092,2023-12-29,False
1928,Bernard,Marc,marc.bernard@email.com,0661468972,2024-05-09,False
1929,Michel,Nicolas,nicolas.michel@email.com,0649003662,2022-09-30,False
1930,Martin,Emma,emma.martin@email.com,0695284048,2022-05-31,False
1931,Morel,Clara,clara.morel@email.com,0677883116,2023-01-24,True
1932,Simon,Marc,marc.simon@email.com,0666352676,2023-07-24,True
1933,Bernard,Alice,alice.bernard@email.com,0637147185,2022-05-30,True
1934,Lemoine,Emma,emma.lemoine@email.com,0636848850,2023-07-25,True
1935,Simon,Paul,paul.simon@email.com,0677109400,2024-07-23,True
1936,Simon,Alice,alice.simon@email.com,0670679987,2022-10-21,False
1937,Morel,Laura,laura.morel@email.com,0641011278,2022-07-16,False
1938,Bernard,Paul,paul.bernard@email.com,0671249563,2023-03-21,False
1939,Durand,Nicolas,nicolas.durand@email.com,0680224943,2022-06-11,False
1940,Dupont,Marc,marc.dupont@email.com,0631704296,2024-03-11,True
1941,Dupont,Nicolas,nicolas.dupont@email.com,0668752946,2024-06-04,False
1942,Roux,Sophie,sophie.roux@email.com,0666143795,2024-10-07,False
1943,Simon,Paul,paul.simon@email.com,0641470181,2023-06-07,False
1944,Simon,Paul,paul.simon@email.com,0696084165,2023-05-09,False
1945,Durand,Laura,laura.durand@email.com,0644067279,2023-07-17,True
1946,Michel,Sophie,sophie.michel@email.com,0683973270,2024-09-10,True
1947,Lemoine,Sophie,sophie.lemoine@email.com,0648882176,2023-07-14,False
1948,Martin,Jean,jean.martin@email.com,0657681795,2023-08-08,False
1949,Michel,Laura,laura.michel@email.com,0696586331,2024-02-10,True
1950,Leroy,Jean,jean.leroy@email.com,0673304134,2022-11-11,False
1951,Lemoine,Nicolas,nicolas.lemoine@email.com,0615113661,2023-08-06,False
1952,Lemoine,Laura,laura.lemoine@email.com,0661569264,2023-03-07,True
1953,Morel,Clara,clara.morel@email.com,0616944499,2022-10-25,False
1954,Simon,Laura,laura.simon@email.com,0694026970,2024-04-14,False
1955,Bernard,Paul,paul.bernard@email.com,0664050297,2023-01-23,True
1956,Leroy,David,david.leroy@email.com,0615050359,2024-12-22,True
1957,Morel,Sophie,sophie.morel@email.com,0660996092,2023-02-14,False
1958,Leroy,Jean,jean.leroy@email.com,0635262007,2024-09-08,False
1959,Leroy,Paul,paul.leroy@email.com,0611606752,2024-12-18,False
1960,Bernard,Clara,clara.bernard@email.com,0670206203,2023-10-25,False
1961,Simon,David,david.simon@email.com,0672836896,2023-10-25,True
1962,Roux,Emma,emma.roux@email.com,0683659618,2022-12-11,True
1963,Leroy,Jean,jean.leroy@email.com,0644299182,2024-09-05,False
1964,Simon,Clara,clara.simon@email.com,0633289683,2024-12-14,True
1965,Michel,David,david.michel@email.com,0635027605,2022-09-25,False
1966,Morel,Marc,marc.morel@email.com,0632383486,2023-12-27,False
1967,Dupont,David,david.dupont@email.com,0663488855,2022-08-25,True
1968,Dupont,Paul,paul.dupont@email.com,0627745004,2023-12-09,True
1969,Bernard,Marc,marc.bernard@email.com,0695904950,2024-02-15,False
1970,Michel,Alice,alice.michel@email.com,0657809557,2024-05-29,True
1971,Michel,Laura,laura.michel@email.com,0670287442,2022-10-11,True
1972,Roux,Sophie,sophie.roux@email.com,0636199363,2022-09-20,True
1973,Leroy,David,david.leroy@email.com,0698466092,2023-12-09,True
1974,Martin,Nicolas,nicolas.martin@email.com,0613898477,2023-02-22,False
1975,Bernard,Laura,laura.bernard@email.com,0686020603,2023-08-01,True
1976,Bernard,Alice,alice.bernard@email.com,0660112849,2024-01-18,False
1977,Martin,Emma,emma.martin@email.com,0659613711,2022-11-17,True
1978,Michel,Paul,paul.michel@email.com,0676572114,2022-05-23,True
1979,Martin,Paul,paul.martin@email.com,0618509984,2022-08-31,True
1980,Morel,Marc,marc.morel@email.com,0611462865,2024-08-11,True
1981,Michel,Laura,laura.michel@email.com,0657531043,2023-09-08,True
1982,Dupont,Alice,alice.dupont@email.com,0638530367,2023-12-28,True
1983,Simon,Alice,alice.simon@email.com,0654651562,2024-08-10,True
1984,Bernard,Nicolas,nicolas.bernard@email.com,0689201451,2023-12-23,False
1985,Michel,Jean,jean.michel@email.com,0674469740,2023-12-12,False
1986,Bernard,Marc,marc.bernard@email.com,0633722556,2024-01-10,True
1987,Morel,Jean,jean.morel@email.com,0624143480,2022-11-10,True
1988,Simon,Sophie,sophie.simon@email.com,0624889686,2022-11-23,True
1989,Dupont,Jean,jean.dupont@email.com,0646384609,2022-10-29,False
1990,Dupont,Sophie,sophie.dupont@email.com,0673479261,2023-01-10,True
1991,Durand,Paul,paul.durand@email.com,0635215900,2024-01-18,True
1992,Dupont,Jean,jean.dupont@email.com,0623729457,2024-02-08,False
1993,Dupont,Emma,emma.dupont@email.com,0672495116,2023-01-24,False
1994,Lemoine,Jean,jean.lemoine@email.com,0623886855,2024-08-29,True
1995,Michel,Sophie,sophie.michel@email.com,0696460208,2023-07-01,False
1996,Durand,Nicolas,nicolas.durand@email.com,0692584845,2023-04-23,False
1997,Lemoine,Sophie,sophie.lemoine@email.com,0633958505,2024-07-01,False
1998,Michel,Laura,laura.michel@email.com,0651074712,2023-01-20,True
1999,Leroy,Sophie,sophie.leroy@email.com,0692842481,2023-08-09,False
